"","Company","Address1","City","State","lat","long"
"1557","Windmill Health Products Llc","10 Henderson Dr","West Caldwell","NJ",40.85922,-74.302734
"1558","The Cannabis Group Llc","5001 N Clark St","Chicago","IL",41.972607,-87.667915
"1559","Nsf International","789 N Dixboro Rd","Ann Arbor","MI",42.28668,-83.67156
"1560","Glam , Ltd.","16901 Valleyview Ave","Cleveland","OH",41.441097,-81.81579
"1561","Chem Rx Corp","750 Park Place","Long Beach","NY",40.59337,-73.661224
"1562","Capital Health System","750 Brunswick Ave","Trenton","NJ",40.236065,-74.75274
"1563","Optuminsight, Inc.","131 Morristown Rd","Basking Ridge","NJ",40.728104,-74.544495
"1564","Genovese Joblove & Battista, Pa","100 Se Second Street","Miami","FL",25.770897,-80.13331
"1565","The Professional Supplement Center, Llc","5441 Palmer Crossing Circle","Sarasota","FL",27.2683,-82.46071
"1566","Cannacraft Inc","150 N Michigan Ave","Chicago","IL",41.879803,-87.62444
"1567","First Pharmacy","1540 13Th St W Stop 2","Billings","MT",45.785347,-108.54859
"1568","Ana Eurofins Laboratories Llc","160 E 9Th Ave Ste D","Runnemede","NJ",39.857502,-75.07226
"1569","Green Leaf Medical (Gleaf)","7501 Clymer Dr.","Brandywine","MD",38.670055,-76.87777
"1570","Evanston Hospital","1301 Central Street","Evanston","IL",42.06424,-87.68946
"1571","Douglas Laboratories","4521 S Shamrock Rd","Tampa","FL",27.899654,-82.523796
"1572","Viacom Inc","1111 Lincoln Rd 6Th Fl","Miami Beach","FL",25.790472,-80.14019
"1573","The Original Key West Cigar Factory Llc","1218 Duval St","Key West","FL",24.548756,-81.79753
"1574","Usda Forest Service","742 S Clover Rd","Williams","AZ",35.23713,-112.2174
"1575","Catalent Pharma Solutions, Inc.","14 Schoolhouse Rd","Somerset","NJ",40.528515,-74.55291
"1576","22Nd Century Group, Inc.","8560 Main St","Williamsville","NY",42.96514,-78.67508
"1577","Ion Labs Inc","5459 115Th Ave N","Clearwater","FL",27.876486,-82.70833
"1578","Automatic Data Processing, Inc","1 Adp Boulevard","Roseland","NJ",40.8165,-74.30418
"1579","Jewel Osco, Inc.","125 E Stearns Rd","Bartlett","IL",41.973274,-88.17879
"1580","Essence","1101 Brickell Ave","Miami","FL",25.763102,-80.1915
"1581","Now Foods, Inc.","244 Knollwood Drive, Suite 300","Bloomingdale","IL",41.94258,-88.11535
"1582","Label Innovators, Inc.","6969 Mcnerney Dr","Northwood","OH",41.6025,-83.526436
"1583","Retail Services & Systems, Inc.","10320 N Scottsdale Rd S110","Scottsdale","AZ",33.579575,-111.92602
"1584","Altmed Enterprises","1451 Global Ct","Sarasota","FL",27.353258,-82.40676
"1585","Amerisourcebergen Drug Corporation","1 Industrial Park Dr","Williamston","MI",42.68055,-84.28247
"1586","Ogilvy Mather Worldwide Inc","636 11Th Ave # 1","New York","NY",40.763687,-73.99622
"1587","Life Extension","3600 West Commercial Blvd","Fort Lauderdale","FL",26.186222,-80.197975
"1588","Avon Products Inc","1345 Avenue Of The Americas","New York","NY",40.76258,-73.97848
"1589","Sheralven Enterprises, Inc.","150 Executive Drive","Edgewood","NY",40.774227,-73.29209
"1590","Ieso, Llc","3235 New Era Rd","Murphysboro","IL",37.771374,-89.24557
"1591","Nature America, Inc.","345 Park Ave S","New York","NY",40.75794,-73.97342
"1592","Mahmoud Ali","1121 S Ranchwood Blvd","Yukon","OK",35.49469,-97.73024
"1593","Southwest Community Pharmacy","18697 Bagley Rd","Cleveland","OH",41.372074,-81.83263
"1594","Woodhaven Pharmacy, Inc.","22991 Hall Rd","Trenton","MI",42.13871,-83.24628
"1595","Blue Cross & Blue Shield Of Il","1125 Wall St","Jacksonville","IL",39.721737,-90.24539
"1596","Zitomer, Llc","969 Madison Ave","New York","NY",40.774197,-73.96367
"1597","American Health Packaging, Inc.","2550 John Glenn Ave","Columbus","OH",39.827023,-82.9326
"1598","American Society Of Anesthesiologists","2 Huntington Quadrangle","Melville","NY",40.77438,-73.42107
"1599","A S A, Inc.","3651 Shawnee Rd","Bridgman","MI",41.942924,-86.54205
"1600","Trippiedi Design Pc","902 Sundew Ct","Aurora","IL",41.73862,-88.2177
"1601","Bpi Communications","1515 Broadway Fl 39","New York","NY",40.75753,-73.985725
"1602","Madura'S Pharmacy","115 N Broadway","South Amboy","NJ",40.482758,-74.279594
"1603","Monat Global","3470 Nw 82Nd Ave","Miami","FL",25.738056,-80.32755
"1604","Genovese Joblove Et Al","100 Se 2Nd St Ste 4400","Miami","FL",25.770897,-80.13331
"1605","Paramount Drugs","54 E Scott St","Riverside","NJ",40.03801,-74.95832
"1606","Fragomen, Del Rey, Bernsen & Loewy, Llp","7 Hanover Sq Ste 800","New York","NY",40.705513,-74.009056
"1607","Origene Technologies, Inc.","9620 Medical Center Dr Ste 200","Rockville","MD",39.104046,-77.19654
"1608","Seward & Kissel Llp","1 Battery Park Plaza","New York","NY",40.704586,-74.01432
"1609","Ace Hardware","2200 Kensington Court","Oak Brook","IL",41.84286,-87.9526
"1610","Sheralven Enterprises, Inc.","2 Rodeo Drive","Brentwood","NY",40.778103,-73.28882
"1611","Gar Wood Securities, Llc","4355 Weaver Pkwy","Warrenville","IL",41.802296,-88.164154
"1612","Trane Inc","1 Centennial Ave Ste 101","Piscataway","NJ",40.539974,-74.502014
"1613","Cannabis Security And Technology Solutions","300 Thomas Ave","Williamstown","NJ",39.708366,-75.03145
"1614","Kamwo Herbal Pharmacy","211 Grand St","New York","NY",40.718937,-73.99618
"1615","Mckesson Drug Company","400 Delran Pkwy","Riverside","NJ",40.012264,-74.9687
"1616","Viacom Inc","1515 Broadway","New York","NY",40.75753,-73.985725
"1617","Jupiter Drugs","1025 Military Trl Suite 100","Jupiter","FL",26.922386,-80.10205
"1618","Expocad By A C T Inc","69 S Lasalle Street","Aurora","IL",41.75496,-88.31347
"1619","Vitamin World Usa Corporation","90 Orville Dr","Bohemia","NY",40.77502,-73.10178
"1620","Capital Health System","750 Brunswick Avenue","Trenton","NJ",40.236065,-74.75274
"1621","American Cutting Edge, Inc.","480 Congress Park Dr","Dayton","OH",39.632256,-84.17613
"1622","Boyt Drug Store Inc","411 Main St","Metuchen","NJ",40.542034,-74.36172
"1623","Bell Flavors & Fragrances, Inc.","500 Academy Dr","Northbrook","IL",42.14448,-87.85683
"1624","Tobacco Cove","5393 Roosevelt Blvd","Jacksonville","FL",30.250881,-81.69839
"1625","Tauriga Sciences, Inc.","555 Madison Ave, 5Th Fl. Ste","New York","NY",40.76113,-73.9732
"1626","Salvona, Llc","2521 Kuser Rd","Hamilton","NJ",40.205048,-74.65732
"1627","Jewel-Osco","1040 Summit St","Elgin","IL",42.04647,-88.25397
"1628","Arrochar Pharmacy Inc","121 Mcclean Ave","Staten Island","NY",40.598263,-74.06583
"1629","Coastal Mro, Inc.","6202 Presidential Court Suite A","Fort Myers","FL",26.559668,-81.885864
"1630","Across International Inc","4700 Sw 51St St Ste 217","Fort Lauderdale","FL",26.18867,-80.17679
"1631","Vitamin World Usa Corporation","2100 Smithtown Ave","Ronkonkoma","NY",40.79858,-73.110664
"1632","Nature America, Inc.","75 Varick St Fl 9","New York","NY",40.723473,-74.00617
"1633","Manatt Phelps & Phillips","30 South Pearl Street","Albany","NY",42.64837,-73.753746
"1634","Soul Addict Cbd","1021 W Adams St #300","Chicago","IL",42.34082,-87.83922
"1635","Bowtak, Inc.","265 E Genesee St","Auburn","NY",42.924038,-76.58123
"1636","Nature'S Natural Care, Inc.","975 Rohlwing Rd","Rolling Meadows","IL",42.099503,-88.02424
"1637","Lehi Valley Trading Company","4955 E Mckellips Rd","Mesa","AZ",33.451843,-111.724365
"1638","My Tobacconist Inc","9847 E Fern St","Miami","FL",25.605736,-80.34984
"1639","Cannabis Group Llc","5001 N Clark St","Chicago","IL",41.972607,-87.667915
"1640","Benner Family Pharmacy Inc","1116 Columbus St","Ottawa","IL",41.35127,-88.84122
"1641","Adams Apple, Inc.","10427 Clifton Blvd","Cleveland","OH",41.485283,-81.75668
"1642","Ohiohealth Corporation","3545 Olentangy River Rd Ste 100","Columbus","OH",40.031918,-83.0312
"1643","Bound Tree Medical, Llc.","5200 Rings Rd # A","Dublin","OH",40.084343,-83.127846
"1644","Health Media Ventures Inc.","1271 Avenue Of The Americas","New York","NY",40.760303,-73.98014
"1645","Northshore University Health","1301 Central St","Evanston","IL",42.06424,-87.68946
"1646","Dvf Studio, Llc","874 Washington St","New York","NY",40.74121,-74.00729
"1647","Novo Nordisk Pharma Sa","100 College Road West","Princeton","NJ",40.341694,-74.66631
"1648","Plainview Family Pharmacy Inc","142A Manetto Hill Rd","Plainview","NY",40.783222,-73.47276
"1649","Lundbeck, Inc.","100 Corporate Dr Ste 104","Lebanon","NJ",40.645355,-74.83471
"1650","Fort Hamilton Hospital/Kettering Health Network","3535 Southern Blvd","Kettering","OH",39.69842,-84.1905
"1651","Diamond Packaging","111 Commerce Drive","Rochester","NY",43.080784,-77.64692
"1652","Honeywell Electronic Materials","101 Columbia Road","Morristown","NJ",40.794666,-74.4471
"1653","Walgreens","108 Wilmot Rd","Deerfield","IL",42.156742,-87.86737
"1654","Salveo Capital, Llc","180 N La Salle St Ste 3700","Chicago","IL",41.87954,-87.6323
"1655","Direct Action, Inc.","106 Schaar Dr","Dover","OH",40.53227,-81.45729
"1656","Hometown Pharmacy","3001 W M 20","New Era","MI",43.569855,-86.35587
"1657","Akin S Chamberlin S","7807 E 51St St","Tulsa","OK",36.08989,-95.89187
"1658","American Eagle Distributing","6402 E Grandview Dr","Scottsdale","AZ",33.635445,-111.942085
"1659","Ion Labs, Inc.","5355 115Th Ave N","Clearwater","FL",27.876482,-82.707664
"1660","Hi-Health Corporation","10300 N Scottsdale Rd # 17","Scottsdale","AZ",33.579414,-111.92602
"1661","Coastal Health Management Services, Inc.","6202 Presidential Court Suite A","Fort Myers","FL",26.559668,-81.885864
"1662","Garland, Inc.","4700 N Red Oak Rd","Lewiston","MI",44.81834,-84.31335
"1663","Coastal Mro, Inc.","6202 Presidential Ct","Fort Myers","FL",26.559668,-81.885864
"1664","Boggy Boon","20701 Bruce B Downs Blvd #204","Tampa","FL",28.169876,-82.353676
"1665","Lush Lighting, Inc.","1964 S. 11Th St","Niles","MI",41.794373,-86.24922
"1666","West Penetone","74 Hudson Avenue","Tenafly","NJ",40.93388,-73.96055
"1667","Revlon International Corporation","466 Lexington Ave Fl 13","New York","NY",40.753597,-73.97449
"1668","Hurley/Binson'S Medical Equipment, Inc.","1 Hurley Plz Ste 100","Flint","MI",43.02141,-83.70444
"1669","Joes Smokin Cigars Llc","2293 Saunders Settlement Rd","Sanborn","NY",43.143234,-78.922775
"1670","Beacon Medical","11 Hastings Dr","Beacon","NY",41.51047,-73.95724
"1671","Harvard Drug, Group. Llc","31778 Enterprise Dr","Livonia","MI",42.369648,-83.35751
"1672","Genovese Joblove & Battista Pa","100 Se 2Nd St # 4400","Miami","FL",25.770897,-80.13331
"1673","Fresh, Inc.","159 Columbus Ave # 1","New York","NY",40.774323,-73.98103
"1674","Ccf Holdco Llc","1528 Sw Highway 17","Arcadia","FL",27.16764,-81.878624
"1675","Loris Natural Food Center","900 Jefferson Rd Ste 105","Rochester","NY",43.136368,-77.62892
"1676","Ogilvy & Mather Worldwide, Inc.","636 11Th Avenue The Chocolate Factory","New York","NY",40.763687,-73.99622
"1677","Fuzion Vapor Llc","3400 Agricultural Center Dr","Saint Augustine","FL",29.911297,-81.41462
"1678","Kinney Drugs Pharmacy #7","3656 State Route 281","Cortland","NY",42.584038,-76.212326
"1679","Ace Hardware","2200 Kensington Ct","Oak Brook","IL",41.84286,-87.9526
"1680","Windmill Health Products","6 Henderson Dr","Caldwell","NJ",40.8593,-74.30312
"1681","Far Hills Pharmacy","405 Main St","Bedminster","NJ",40.681923,-74.64132
"1682","Origene Technologies, Inc.","9620 Medical Center Dr Ste 200","Rockville","MD",39.104046,-77.19654
"1683","Chem Rx Corporation","750 Park Place","Long Beach","NY",40.59337,-73.661224
"1684","Aeterna Zentaris, Inc.","20 Independence Blvd","Warren","NJ",40.651295,-74.57209
"1685","Battelle Memorial Institute Inc","505 King Ave","Columbus","OH",39.990616,-83.01885
"1686","Nxxi Sub Llc","1 Manhattanville Rd","Purchase","NY",41.025074,-73.71622
"1687","Medstar Health","5565 Sterrett Place","Columbia","MD",39.218887,-76.85777
"1688","County Of Okaloosa","1940 Lewis Turner Blvd","Fort Walton Beach","FL",30.464323,-86.62083
"1689","Nsf International","789 N Dixboro Rd","Ann Arbor","MI",42.28668,-83.67156
"1690","Pure Options","6030 S Pennsylvania Ave","Lansing","MI",42.674706,-84.538185
"1691","Ace Hardware","2200 Kensington Ct.","Oak Brook","IL",41.84286,-87.9526
"1692","Florida Hospital","601 East Rollins Street","Orlando","FL",28.57411,-81.37118
"1693","Cypress Pharmacy","9371 Cypress Lake Drive","Fort Myers","FL",26.545616,-81.90973
"1694","Empire Implant Solutions Llc","145 Dwight Park Cir","Syracuse","NY",43.112556,-76.25333
"1695","Nsf International Food Safety, Llc","789 N Dixboro Rd","Ann Arbor","MI",42.28668,-83.67156
"1696","Kettering Network Home Care","4428 Indian Ripple Rd","Beavercreek","OH",39.696213,-84.10179
"1697","Michigan Pharmacists Association","408 Kalamazoo Plz","Lansing","MI",42.729397,-84.54825
"1698","Bond Consulting Services","171 Sullys Trail","Pittsford","NY",43.055874,-77.46686
"1699","Smokescreen Llc","5025 Midway St","Ocean Springs","MS",30.352058,-88.694046
"1700","Universal Beauty Products Incorporated","500 Wall St","Glendale Heights","IL",41.934757,-88.10103
"1701","Aramsco","1480 Grandview Avenue","Paulsboro","NJ",39.832516,-75.20363
"1702","Merz Apothecary","4716 N Lincoln Ave Fl 1","Chicago","IL",41.967182,-87.687645
"1703","Ohio Pharmacists Association","2155 Riverside Drive","Columbus","OH",40,-83.076584
"1704","Sandoz,Inc","2400 Us Highway 130","Dayton","NJ",40.361546,-74.4965
"1705","Bell Flavors & Fragrances","500 Academy Dr","Northbrook","IL",42.14448,-87.85683
"1706","Battelle Memorial Institute Inc","505 King Ave","Columbus","OH",39.990616,-83.01885
"1707","Lush Fresh Handmade Cosmetics","275 Parsonage Rd","Edison","NJ",40.555096,-74.34213
"1708","Smokin Joes","2293 Saunders Settlement Rd","Sanborn","NY",43.143234,-78.922775
"1709","Michigan Pharmacists Assn","408 Kalamazoo Plz","Lansing","MI",42.729397,-84.54825
"1710","Total Wine & More","11325 Seven Locks Road Suite 214","Potomac","MD",39.041103,-77.15913
"1711","Diamond Packaging","111 Commerce Dr","Rochester","NY",43.080784,-77.64692
"1712","Total Wine & More","11325 Seven Locks Rd","Potomac","MD",39.041103,-77.15913
"1713","Cosmetic Dermatology, Inc.","8798 Nw 15Th Street","Miami","FL",25.787508,-80.33877
"1714","Beltwide Inc","8870 N Himes Ave Ste 353","Tampa","FL",28.035866,-82.50066
"1715","Walgreens","108 Wilmot Road","Deerfield","IL",42.156742,-87.86737
"1716","A S A , Inc.","9700 Solar Dr","Tampa","FL",27.94381,-82.34598
"1717","Jinny Beauty Supply","7555 N Caldwell Avenue","Niles","IL",42.0182,-87.79108
"1718","Zitomer, Llc","969 Madison Ave","New York","NY",40.774197,-73.96367
"1719","Gar Wood Securities, Llc.","440 South Lasalle Street","Chicago","IL",41.87637,-87.63176
"1720","Cbd Delivery Llc","213 S Zuni St","Springerville","AZ",34.130108,-109.28029
"1721","Arizona Biological Control, Inc.","10831 N Mavinee Dr Ste 185","Tucson","AZ",32.402596,-110.94723
"1722","Florida Cancer Specialists Pl","836 Sunset Lake Blvd Ste 101","Venice","FL",27.083214,-82.392715
"1723","Origene Technologies","9620 Medical Center Dr","Rockville","MD",39.104046,-77.19654
"1724","Integrated Health Associates, Inc.","1600 S Canton Center Rd Ste 220","Canton","MI",42.297863,-83.486725
"1725","Northwest Pharmacy, Inc.","20 Burdick Expy W","Minot","ND",48.232635,-101.29284
"1726","Capital Health System, Inc.","446 Bellevue Ave","Trenton","NJ",40.229572,-74.777245
"1727","Christie Clinic","109 West Clark","Champaign","IL",40.115322,-88.24375
"1728","House Of Beauty","506 E 117Th St","Cleveland","OH",41.54297,-81.60389
"1729","Cigar King","7830 E Gelding Dr Ste 100","Scottsdale","AZ",33.615234,-111.91207
"1730","American Dental","2535 Grand Concourse","Bronx","NY",40.86336,-73.89667
"1731","Joint Commission On Accreditation Of Healthcare Organizations","1 Renaissance Blvd.","Oakbrook Terrace","IL",41.847908,-87.98218
"1732","Neel Sagar Corporation","230 W Monroe St Lbby 1","Chicago","IL",41.88066,-87.63431
"1733","Qiagen Gaithersburg, Inc.","19300 Germantown Rd","Germantown","MD",39.17169,-77.27723
"1734","Sodat Of New Jersey","60 High St # 100","Mt Holly","NJ",39.994614,-74.78792
"1735","Universal Beauty Products, Inc.","1200 Kirk St","Elk Grove Village","IL",41.986217,-87.965706
"1736","Rxstrategies, Inc.","1900 Glades Rd Ste 350","Boca Raton","FL",26.368212,-80.12147
"1737","Walgreens","200 Wilmot Rd","Deerfield","IL",42.15744,-87.867355
"1738","Healthdirect Pharmacy Services","1 Adler Dr","East Syracuse","NY",43.09474,-76.08311
"1739","Henderson Pharmacy Services Inc","186 W Main St","Chillicothe","OH",39.33404,-82.97647
"1740","United Space Alliance Llc","1102 John Glenn Blvd","Titusville","FL",28.529783,-80.81454
"1741","Dewmar International Bmc, Inc.","132 E Northside Dr Ste C","Clinton","MS",32.358387,-90.337006
"1742","Medisca Inc.","661 State Route 3 Unit C","Plattsburgh","NY",44.69543,-73.51215
"1743","Northwest Pharmacy, Inc.","20 Burdick Expy W","Minot","ND",48.232635,-101.29284
"1744","Citgo","24755 S Country Ln","Crete","IL",41.44203,-87.587685
"1745","Underwriters Laboratories Inc.","333 Pfingsten Rd","Northbrook","IL",42.144997,-87.848274
"1746","Native Sun Wellness","23806 Syndicate Ct","Hill City","SD",43.95374,-103.52836
"1747","Asa Inc.","115 E Green Street","Bensenville","IL",41.95459,-87.93789
"1748","Hhcs, Inc.","1625 Indian Wood Circle","Maumee","OH",41.585598,-83.67895
"1749","Harvard Drug, Group. Llc","31778 Enterprise Drive","Livonia","MI",42.369648,-83.35751
"1750","Gridiron Bionutrients, Inc.","6991 East Camelback Rd, Suite D-300","Scottsdale","AZ",33.50219,-111.93092
"1751","Minskoff Theatre","1515 Broadway","New York","NY",40.75753,-73.985725
"1752","Now Foods","244 Knollwood Drive","Bloomingdale","IL",41.94258,-88.11535
"1753","Schaeper'S Pharmacy Inc","4187 Hamilton Ave","Cincinnati","OH",39.163074,-84.539925
"1754","Petcarerx, Inc.","52 Merton Ave","Lynbrook","NY",40.655746,-73.6578
"1755","Mister - E - Liquid Llc","632 Plymouth Ave Ne","Grand Rapids","MI",42.974674,-85.625145
"1756","Hybee Pharmacy","2100 Broadway Ave","Yankton","SD",42.89093,-97.3971
"1757","Cbd Reviews","11 Commerce Drive Suite 202","Cranford","NJ",40.647736,-74.28483
"1758","H-Care Nursing Services, Inc.","4433 Miller Road","Flint","MI",42.97786,-83.766785
"1759","Mtvu","1515 Broadway","New York","NY",40.75753,-73.985725
"1760","Origene Technologies, Inc.","9620 Medical Center Dr Ste 200","Rockville","MD",39.104046,-77.19654
"1761","Trigun Pharmacy Inc","178 Avenue C","New York","NY",40.726513,-73.97705
"1762","Dr Brandt Skincare","8798 Nw 15Th St","Doral","FL",25.787508,-80.33877
"1763","Monson Community Health Center Pharmacy","550 Munson Ave Ste G100","Traverse City","MI",44.7576,-85.577286
"1764","Medstar Health","7503 Surratts Road","Clinton","MD",38.74993,-76.874626
"1765","Addison Pharmacy & Gifts Inc","100 W Main St","Addison","MI",41.98662,-84.34809
"1766","Compania Panamena De Aviacion, S.A.","6205 Blue Lagoon Dr Ste 200","Miami","FL",25.783129,-80.295555
"1767","Advanced Care Systems","749 Royal Palm Ct","Orlando","FL",28.554731,-81.35308
"1768","Pharmacann Llc","1010 Lake St Fl 2","Oak Park","IL",41.888664,-87.80033
